法人代码,法人单位,法人,职务,乡（镇）,村（街）,街道办事处,居委会,地名代码,省地县码,乡村码,区号,电话,电话分机,传真,传真分机,邮政编码,主要产品1,主要产品2,主要产品3,行业类别,会计制度类,注册类型,控股情况,隶属关系,开业时间年,开业时间月,营业状态,建房资级,产活单位数,农林牧渔业,工业,建筑业,交通运输业,批发零售贸,餐饮业,其它,企业规模,轻重工业,从业人数,工业产值固,工业产值现,新产品产值,工业销售现,出口交货值,全部职工,工业增加值,流动资产计,应收帐净额,存货,产成品,流动均余额,长期投资,固定资产合,固资原价合,生产经营用,累计折旧,本年折旧,固资净年余,无形递延合,无形资产,资产总计,流动资产负,长期负债合,负债合计,所有者权益,实收资本,国家资本金,集体资本金,法人资本金,个人资本金,港澳台资本,外商资本金,销售收入,销售成本,销售费用,销售税附加,销售利润,其它业务利,管理费用,税金,财产保险费,劳待保险费,财务费用,利息支出,营业利润,补贴收入,利润总额,亏损总额加,利税总额加,就交所得税,应付利润,年应付工资,主营业务应,年应付福利,主营业务福,应交增值税,本年进项税,本年销项税,中间投入合,税金（加）,YEAR
101204723 ,北京清华紫光泰和通环保技术有限公司,李星文,董事长,永顺镇,潞苑南大街25号,永顺镇,苏坨,112,110557,4,10,89592047,,89592044,,101149,泰和通式免冲厕所,厕具,,3677,1,159,9,90,1996,9,1,,1,0,1,0,0,0,0,0,30,23,127,17200,17200,0,17850,0,149,5400,35582,3571,8776,4850,32117,0,26937,28175,290,1798,1798,20334,6202,5644,68721,9701,31000,40701,28020,30000,0,0,30000,0,0,0,15945,7100,1917,134,6794,570,4641,124,0,0,2476,2476,247,0,252,0,1665,0,0,2642,2642,423,423,1279,1279,1364,13079,1413,2000
101205304 ,北京和利时系统工程股份有限公司,乔力,董事长,清河,西三旗建中路10号,清河街道,新都一,108,111700,3,10,62310983,,62316477,,100096,DCS系统,,,4190,1,160,9,90,1996,9,1,,1,0,1,0,0,0,0,0,30,23,0,153258,153258,144524,122846,0,440,58902,181343,46000,26624,10618,141932,8555,47516,9475,0,2512,1049,5324,19730,19559,280302,105774,49879,155654,124648,100000,21778,0,54111,24111,0,0,90587,52274,11950,300,26063,6449,10739,0,0,0,2898,2799,18875,2299,21170,0,24222,2831,0,19636,19636,2756,2756,2752,12735,15461,97108,3052,2000
10120562X,北京建源合特种水泥有限公司,赵明友,厂长,卢沟桥,郭庄子村乙249号,卢沟桥乡,郭庄子村委会,106,11201,5,10,63845044,,63856368,,100071,水泥制造,,,3110,1,159,1,72,1996,9,1,,1,0,1,0,0,0,0,0,30,22,130,16725,16725,0,15137,0,120,4478,12077,0,1588,1588,11736,0,26373,30203,30203,3922,1207,24815,0,0,38450,10926,0,10926,27524,29291,0,29291,0,0,0,0,15137,12873,0,0,2264,0,169,128,0,0,120,113,1975,0,1975,0,3242,381,0,748,748,0,0,1267,1306,2573,13514,1267,2000
101205689 ,北京希杰食品有限公司,南昌锫,董事长,沙河,松兰堡,沙河镇,松兰堡,114,110664,5,10,69737784,,69732252,,102206,乳碳酸饮料,,,1521,1,310,9,50,1996,9,1,,1,0,1,0,0,0,0,0,30,11,221,12593,12593,0,12593,0,233,-797,75445,193,9631,7034,140388,0,89119,89591,69881,18422,230,72498,42581,33471,207145,169444,0,169444,37701,114456,105740,0,0,0,8716,0,9989,7160,51,0,2778,0,4393,286,823,0,6962,6850,-8577,0,-8733,-8733,-7769,0,0,486,486,0,0,964,538,1502,14354,964,2000
101208038 ,中国铁道建筑总公司房山桥梁厂,鄂宝生,厂长,闫村,焦庄,闫村,焦庄,111,110160,5,10,69313151,828,63911121,,102400,桥梁,,,3121,1,110,1,10,1973,5,1,,1,0,1,0,0,0,0,0,13,23,1087,41605,82407,0,80063,0,1180,21159,145361,24057,61677,54089,146898,350,61946,109662,89017,47716,7209,61191,67,0,207724,119502,-6335,118566,89158,75727,0,0,75727,0,0,0,112957,88018,2851,666,21422,204,20609,0,0,2271,84,70,933,0,1143,0,10189,56,0,15532,15532,2071,2071,8380,10140,18520,69628,9046,2000
101208775 ,北京市华星精密器械公司,吉洁,总经理,,广义街4号,广内,胜利巷,104,110529,1,10,63032269,,63021503,,100053,钟表制造业,,,4260,1,110,1,50,1979,1,1,,1,0,1,0,0,0,0,0,22,12,454,2931,2734,0,3092,0,386,1484,14069,108,8461,7427,13926,2411,5201,11459,11019,6258,674,5901,452,0,22133,7424,0,7424,14709,13026,8287,4739,0,0,0,0,2918,2803,53,28,34,1479,1537,80,11,925,-4,-4,-20,0,0,0,308,0,0,2382,2382,333,333,280,238,496,1530,308,2000
101208791 ,北京康瑞普冶金设备厂,杨钢,厂长,,安外胜古庄2号,和平街,冶金,105,110743,3,10,64434802,,64434802,,100029,金属轧制设备,包装机械,,3613,1,110,1,10,1959,1,1,,1,0,1,0,0,0,0,0,30,23,924,11616,12778,0,12744,0,735,999,29715,2939,2510,170,37398,4435,34342,45294,31324,10952,345,33601,137,0,68629,18158,9356,27514,41115,15916,15916,0,0,0,0,0,8334,13365,271,22,-5324,4936,6509,290,0,1766,463,463,-7360,0,38,0,420,10,0,7881,7881,742,742,360,1126,1451,12139,382,2000
101208804 ,北京第二制药厂,黄河,厂长,,广渠路21号,南磨房,,101,110101,5,10,67786361,,,,100022,医药,,,2720,1,110,1,20,1999,1,1,,1,0,1,0,0,0,0,0,21,12,1,92146,119443,0,119573,54208,910,24096,101270,24924,45067,19077,124236,100,55398,64251,43178,31144,1227,33002,11976,2887,168744,112499,1220,113719,55025,41662,0,630,41032,0,0,0,100981,66467,3333,181,31000,0,25034,279,144,6500,4948,4948,1018,2500,3568,0,5565,337,0,10483,10483,1528,1528,1816,8867,10493,97163,1997,2000
101208812 ,北京市第一建筑构件厂,于澄洲,厂长,,百子湾路16号,双井,一构,105,111646,3,10,67797057,,67711026,,100022,水泥预制构件,,,3123,1,110,1,20,1957,7,1,,1,0,1,0,0,0,0,0,13,23,1601,35754,75081,0,40419,0,673,26833,124492,57622,39139,23806,118977,35013,32847,67354,37673,34986,1827,33041,0,0,192352,141598,6397,147995,44357,30683,0,0,30683,0,0,0,63946,61081,55,438,2372,2568,14794,269,83,268,2444,2444,-12298,0,44,0,4791,5,0,10907,10731,1547,1501,4309,6953,10700,52557,4747,2000
101208855 ,北京市建筑工程机械厂,孟庆旺,厂长,,光明,光明,临河村,113,110201,5,10,89495006,,,,101300,塔式起重机,,,3531,1,110,1,20,1959,8,1,,1,0,1,0,0,0,0,0,13,23,1252,3549,8144,0,19380,0,1053,-10761,95483,45665,19603,4080,94062,5869,103945,27745,20407,17967,1339,10124,34382,32750,239679,47438,39668,87106,152573,32785,0,0,32785,0,0,0,17854,18688,330,6,-1170,-1363,0,0,0,0,0,0,-2533,0,6095,0,7249,0,0,10056,10056,1407,1407,1148,2278,3271,20053,1154,2000
101208871 ,地质矿产部北京地质仪器厂,关键,厂长,,霄云路35,麦子店,地仪,105,111208,3,10,64674455,30,64672151,,100027,分析仪器,,,4225,1,110,1,10,1960,6,1,,1,0,1,0,0,0,0,0,22,23,883,17065,18020,0,19253,0,772,4849,76349,1831,22741,11219,59234,12948,54293,67468,47976,19836,1893,52563,141,0,143731,75090,0,75090,68641,12824,0,0,12824,0,0,0,14285,13488,934,118,-255,13337,10507,461,0,5112,1002,0,1573,0,210,0,1442,69,0,8926,7053,1233,974,1114,1521,2688,14285,1232,2000
101208898 ,北京第一通用机械厂,崔程久,厂长,沙河,沙阳路15号,沙河,南一区,221,110609,4,10,69732050,31,69731804,,102206,压缩机制造,,,3535,1,110,1,20,1925,12,1,,7,0,6,0,0,1,0,0,13,23,1863,27139,25982,13246,25731,0,930,-484,143473,38125,95964,46124,145721,9017,74388,122705,114151,57836,2038,66869,951,951,227829,176251,32673,208925,18904,26153,26153,0,0,0,0,0,30638,22446,1016,158,7018,3043,17227,677,39,166,4817,4817,-11983,0,-13246,-13246,-11107,0,0,9900,9900,1022,1022,1981,3758,5739,28447,2139,2000
101208900 ,国营北京无线电工具设备厂,金宝祥,厂长,仙桥路,酒仙桥路,酒仙桥,大一,105,111128,5,10,64357384,,64363228,,100015,电子专用设备,压铸件,游乐设备,3617,1,110,1,20,1957,10,1,,2,0,1,0,0,0,1,0,21,23,854,34511,29496,10194,29365,1712,703,13819,77495,3525,57243,8994,85134,562,21030,46435,32503,29720,1203,16616,32616,0,131703,95531,27138,122669,9034,9910,0,0,9910,0,0,0,30257,25100,485,240,4432,1675,4340,286,65,3065,1289,1289,478,0,524,0,2850,54,0,6822,6822,955,955,2086,5144,3161,17763,2326,2000
101208951 ,北京市塑料三厂,周爱民,厂长,南皋,南皋,南皋,南皋,105,111405,5,10,64363579,,64363563,,100015,聚氯乙烯人造革,聚氯乙烯薄膜,,3040,1,110,1,20,1958,9,1,,1,0,1,0,0,0,0,0,13,23,469,10328,10357,0,8648,0,5,9172,15383,5702,6930,3871,19663,8920,52400,69434,30290,18334,0,51297,36567,0,113270,54869,39293,94162,19108,27419,0,0,27419,0,0,0,8649,8818,250,0,-419,18,2847,309,5,4,1014,854,-4262,0,-3495,-3495,-3485,0,0,2273,2273,318,318,10,1784,1498,1195,10,2000
10120896X,北京市建筑木材总厂,王保东,厂长,子湾路,百子湾路1号,南磨房,百建木,105,112123,5,10,67782761,3,67719648,,100022,生产用木制品,纤维板,锯材,2031,1,110,1,20,1952,10,1,,2,0,2,0,0,0,0,0,13,11,1677,11381,17287,0,14616,0,1401,3366,136342,20231,100182,89191,138333,16068,42927,77158,53360,34256,82,43685,0,0,198174,164017,7795,171812,26362,29413,0,0,29413,0,0,0,15490,13368,0,96,2026,523,11978,465,300,2735,4387,4383,-13816,0,-10365,-10365,-9103,0,0,8918,8918,1036,1036,1166,1832,2998,15087,1262,2000
101208978 ,北京建筑机械厂,邓钢,厂长,,广渠门外垂杨柳街甲一号,双井,双建机,105,111627,2,10,67793311,,67715099,,100022,挖掘机,商品钢结构,,3671,1,110,1,20,1953,8,1,,1,0,1,0,0,0,0,0,13,23,1190,23072,24818,9857,23640,0,1234,-7206,104040,21941,46628,18511,123337,1673,167572,182663,85037,51273,2271,133297,0,0,273285,110574,44756,155330,117955,26317,0,0,26317,0,0,0,34702,35007,1522,114,-1941,159,17788,1843,126,6110,6690,6594,-26260,0,86,0,1324,1,3,11777,11777,1649,1649,1124,3521,4840,33148,1238,2000
101209006 ,北京吉乐电子集团有限公司,何民生,董事长,,酒仙桥南路5号,酒仙桥,酒仙桥,105,112302,5,10,64364477,,64376545,,100016,彩电偏转线圈,亮度延迟线,行输出变压器,4160,1,143,1,20,1966,3,1,,1,0,1,0,0,0,0,0,13,23,865,494604,241383,49812,210094,605,1238,72242,274852,67276,50158,41583,274852,4634,112868,178778,0,95525,0,83253,21069,21069,413423,169248,55679,224927,188496,178090,0,7927,170163,0,0,0,246001,179605,1972,1199,63225,14337,63140,603,324,4891,2634,2634,11788,0,11800,0,26395,9054,6271,23987,23987,1965,1965,13396,63562,76870,182537,14595,2000
101209014 ,北京电力设备总厂,刘太生,厂长,良乡,昊天大街12号,良乡地区,,111,110816,4,10,69352050,23,69352288,,102401,磨煤机,封闭母线,阻滤空抗,3679,1,110,1,10,1953,4,1,,10,0,4,0,1,1,0,4,12,23,2485,370735,359971,0,316052,32007,2761,109408,700899,78239,500412,373512,676306,76604,172162,313859,262120,172212,14358,165779,0,0,949665,663246,56,663302,286363,222100,222100,0,0,0,0,0,340149,275674,12820,1705,49950,500,42098,1957,0,6587,7269,7208,1083,0,6,0,21561,335,0,43597,43597,6617,6617,19850,38167,58017,270413,21555,2000
101209022 ,国营北京第二无线电器材厂,杨茂华,厂长,仙桥路,酒仙桥路4号,酒仙桥,三所,105,111133,5,10,64371240,,64361944,,100015,电子元件制造,,,4160,1,110,1,20,1956,10,1,,1,0,1,0,0,0,0,0,13,23,1003,57200,42999,4142,41021,0,646,28386,65363,11594,3386,1254,97871,23555,65186,74678,47712,11755,2232,77246,18126,0,172230,82842,43537,126379,45851,37195,0,0,37195,0,0,0,41860,28044,0,328,13488,5174,16121,591,95,6333,-606,-609,3147,0,3074,0,6706,492,0,8601,8601,1142,1142,3304,2752,5379,17917,3632,2000
101209049 ,北内集团总公司,冯启泰,董事长,双井,广渠路31号,双井,双北内,105,111618,3,10,67715588,,67718807,,100022,内燃机制造业,,,3512,1,110,1,20,1949,4,1,,1,0,1,0,0,0,0,0,11,23,15410,131359,141737,0,151582,0,5439,3708,1220954,296679,209415,67852,1396106,114918,1050890,1159745,711040,369225,6910,838780,3060,0,2389822,1736578,838168,2574746,-184924,124371,124371,0,0,0,0,0,334829,330778,3726,1856,-1531,25867,68114,2077,338,19501,73265,73265,-117043,0,-115767,-115767,-110856,32,0,51092,51092,7083,7083,3055,57154,66715,141084,4911,2000
101209065 ,北京市叉车总厂,苑克宁,厂长,,右安门大街154号,右安门,幸福里,106,110134,2,10,63537864,,63537864,,100054,叉车,,,3531,1,110,1,20,1956,3,1,,1,0,1,0,0,0,0,0,13,23,531,16519,22901,120,25861,57,1046,4353,73468,1855,23191,-21,78489,81573,41135,60127,46032,30355,1305,30293,27048,27048,223224,136903,2872,139775,83449,34601,0,0,34601,0,0,0,32405,30833,1750,164,-342,144,11806,435,84,154,2681,2654,-14685,0,-9796,-9796,-7978,0,0,6227,6227,871,871,1654,3990,5641,20202,1818,2000
101209073 ,北京生物制品研究所,倪道明,所长,,南里4号,管庄,生研,105,112039,5,10,65762911,24,65762404,,100024,生物制品,,,2750,1,110,1,10,1919,3,1,,1,0,1,0,0,0,0,0,13,11,512,35049,18277,5881,13911,0,490,2461,42817,6850,15689,4502,53997,148480,107635,128673,43891,26891,2760,103521,9670,8300,309217,35978,52574,88552,220665,94295,94295,0,0,0,0,0,14642,12111,643,89,1799,1698,24259,795,130,2173,500,500,-21262,300,11355,0,12408,0,-2233,11822,11822,1150,1150,964,0,964,16780,1053,2000
101209081 ,国营北京曙光电机厂,孙一清,厂长,,京顺路5号,左家庄,曙光里三,105,110553,3,10,64674131,,64672604,,100028,汽车配件,摩托车配件,,3771,1,110,1,10,1958,11,1,,1,0,1,0,0,0,0,0,13,23,2424,32720,37790,0,39870,0,1509,13029,73730,14350,33981,25069,69440,3629,54704,95795,77130,60534,4997,36888,0,0,132063,80600,25239,105839,26224,48644,48644,0,0,0,0,0,27355,22941,355,41,4018,1223,33045,335,0,11510,1349,1349,-29153,5000,-5139,-5139,-4480,0,0,18132,12330,2538,1726,618,1728,2196,25379,659,2000
10120909X,北京齿轮总厂,李洪炉,厂长,,大路园2号,双井,北齿,105,111623,2,10,67714149,,67714149,,100022,汽车变速器,汽车齿轮,,3727,1,110,1,20,1949,2,1,,3,0,2,0,0,1,0,0,13,23,2914,87856,85634,23493,80808,12309,1994,20576,212100,45046,61815,32895,238042,20516,171999,263514,224529,148430,11717,123217,0,0,404615,259305,98035,357340,47275,74340,0,0,74340,0,0,0,84492,76738,1751,527,5476,3201,27448,1274,261,10227,13319,13315,-32090,20865,61,0,6767,0,0,24681,24681,3495,3495,6179,17051,21174,71237,6706,2000
101209137 ,北京市亚新特种建材公司,王忠,总经理,交道,大高舍,交道,大高舍,111,110201,5,10,80318840,,80318250,,102402,粘土砖,珍珠岩粉料,陶粒制品,3131,1,110,1,20,1953,4,1,,5,0,3,0,1,1,0,0,21,23,1083,20359,24104,0,23510,0,795,14233,16969,2114,9495,7068,29100,23502,86209,107038,15578,21099,3432,86806,605,605,127285,57542,10257,67799,59486,11611,0,0,11611,0,0,0,21521,18624,652,100,2145,-3,1776,301,0,1475,1416,1416,-1050,1073,0,0,1434,0,0,5665,5665,793,793,1334,874,2208,11205,1434,2000
101209145 ,北京建中机器厂,王荫桐,厂长,,万红路1号,酒仙桥,十(二),105,111101,5,10,64362935,,64362923,,100016,电子专用设备,,,3617,1,110,1,20,1965,7,1,,1,0,1,0,0,0,0,0,21,23,1168,82695,70679,0,70037,0,814,29934,77506,37676,14275,6448,90830,5129,97102,114169,93285,23905,2787,86115,0,0,179737,117398,29906,147304,32433,23006,0,0,23006,0,0,0,70662,47892,1941,563,20266,3198,20096,815,110,4206,198,193,3170,0,3163,0,9357,645,0,16760,16760,2496,2496,5631,6819,12001,46376,6194,2000
101209188 ,北京计算机二厂,李德广,厂长,四九条,55号,东四,九条,101,110628,1,10,64033606,,64033920,,100007,微型电子计算机,袖珍电子计算器,,4141,1,143,1,20,1965,5,1,,3,0,1,0,0,2,0,0,22,23,485,8960,4172,0,4148,0,356,656,35049,8718,1989,759,33992,398,15043,20361,19028,6085,527,14465,0,0,50490,38312,5757,44069,6421,3858,0,1505,2353,0,0,0,8246,6681,386,29,1150,5525,5443,229,23,856,985,38,247,0,223,0,252,7,0,1152,1152,161,161,-148,314,166,3516,29,2000
101209196 ,北京无线电仪器厂,李虎群,厂长,,北纬路45号,天桥,福长街三条,104,110211,1,10,63036327,,63044308,,100050,汽车电子系列产品,医疗仪器系列产品,电子测量仪器制造业,4230,1,110,1,50,1962,6,1,,1,0,1,0,0,0,0,0,22,23,514,6345,4901,2436,8361,868,403,1416,28112,2203,22566,15278,28364,620,8878,18940,12440,11057,479,7647,105,105,37715,29002,1700,30702,7013,8050,8050,0,0,0,0,0,8021,11148,0,59,-3186,3877,2673,207,33,86,948,944,-2930,0,-2919,-2919,-2266,0,0,2717,2717,380,380,594,773,1367,4079,653,2000
101209209 ,北京印刷三厂,王士明,厂长,里西街,21号,和平街,青年沟,105,110703,2,10,84272583,,84288031,,100013,书刊印刷,胶印印刷,,2311,1,110,1,20,1956,1,1,,2,0,1,0,0,1,0,0,21,11,442,11578,18924,0,17822,0,416,11019,11853,875,2070,0,10487,130,60156,50551,50551,18403,2793,29420,151,151,72290,24327,21329,45656,26634,13727,13727,0,0,0,0,0,17939,12081,1139,195,4524,2577,9451,199,225,2670,317,376,-2667,0,634,0,2981,240,0,6458,6458,795,795,2152,1172,3295,10057,2347,2000
101209268 ,北京第一机床厂,王记生,厂长,,建国门外大街4号,建国门外,一机床,105,110126,2,10,65023765,,65023715,,100022,数控及加工中心,龙门铣床,升降台式铣床,3521,1,110,1,20,1921,1,1,,7,0,3,1,1,2,0,0,12,23,4007,195334,219974,39930,251892,9820,3776,73516,614352,85999,334226,43925,553905,58276,277960,496121,255222,236425,15829,256310,0,0,1040588,526740,23480,550220,490368,190817,0,0,190817,0,0,0,257757,207655,7050,1897,41155,3640,57785,3516,873,19219,5038,5028,-18028,2500,1036,0,22072,10,0,54509,53194,7613,7429,19139,24866,44005,165597,21036,2000
101209276 ,北京路新沥青混凝土有限公司,张忠宪,董事长,,燕丹,歇中庄1号,,221,110703,5,10,61757884,,,,102209,沥青混凝土,,,3139,1,159,1,20,1999,9,1,,1,0,1,0,0,0,0,0,13,23,597,64057,169197,0,169197,0,518,47412,279035,146965,2432,0,228506,33436,43736,64373,64213,22131,5768,51640,0,0,356207,249056,6170,255226,100981,100000,0,0,100000,0,0,0,164462,141527,301,923,21711,-1022,12429,42,0,2912,-589,0,8849,0,10425,0,21820,3276,5719,12441,12441,1742,1742,10472,17987,28459,132257,11395,2000
101209284 ,北京环齿车桥厂,张伟,董事长,高碑店,半壁店,高碑店,半壁店,105,112221,5,10,67717189,,67717189,,100023,汽车前后桥,,,3727,1,120,9,20,1987,1,1,,4,0,2,0,1,1,0,0,30,23,438,34946,34414,0,32947,0,369,32379,25040,1154,21509,14300,13678,4208,6956,20302,5450,15678,368,2344,0,0,36204,27611,337,27948,8256,5610,0,3024,0,2586,0,0,39769,35319,570,146,3734,34,3975,84,0,734,254,231,-461,0,79,0,1455,26,0,2967,2967,429,429,1230,5717,6953,3265,1376,2000
101209313 ,北京市建材水磨石厂,李惠斌,厂长,南磨房,南磨房,南磨房,百西,105,112111,5,10,67719955,32,67783724,,100022,水磨石彩色地面砖,隔墙板,,3121,1,110,1,20,1953,6,1,,1,0,1,0,0,0,0,0,22,23,605,23014,21052,0,18969,0,320,7098,34443,2115,19750,15003,32803,2200,23998,30342,13125,13802,374,16797,9130,0,69771,34895,25871,60766,9005,6299,0,0,6299,0,0,0,20328,15662,800,170,3696,120,2794,170,21,591,920,920,102,0,103,0,1970,0,0,4860,4860,657,657,1697,1841,3458,15651,1867,2000
10120933X,北京维尼纶厂,宋彬,厂长,,牛栏山镇,维尼纶厂居委会,,113,110702,4,10,69415914,,69411828,,101301,维纶纤维,涤纶弹力丝,,2824,1,110,1,20,1966,6,1,,1,0,1,0,0,0,0,0,13,12,1358,97836,56124,0,54388,670,548,1901,87306,499,24902,3230,66971,730,67212,203153,191973,135960,5022,69627,4558,0,159806,87397,122242,209639,-49833,55884,0,0,55884,0,0,0,55329,51793,148,0,3388,1037,5714,8,62,2208,8413,8413,-9702,0,-11000,-11000,-9364,0,0,6501,6501,911,911,1636,7954,9464,55859,1636,2000
101209823 ,北京燕阳化轻公司,郑保民,经理,雁栖镇,下辛庄,雁栖,下辛庄,227,110158,5,10,69662130,,,,101407,编织带,,,3030,1,120,9,72,1996,3,1,,1,0,1,0,0,0,0,0,30,12,65,5290,5290,0,5500,0,50,1305,1150,0,1110,0,1360,0,2150,2330,0,180,0,0,0,0,3300,110,0,110,3190,3000,1000,2000,0,0,0,0,5500,4760,0,20,720,0,380,0,0,0,0,0,340,0,350,0,645,0,0,500,500,70,70,275,0,0,4260,295,2000
101210226 ,北京和平印刷厂,窦振田,厂长,,安外青年湖公园东门1号楼,和平里,青年湖东里,101,111046,2,10,64216988,,64244758,,100011,印刷品,,,2319,1,120,9,61,1979,3,1,,1,0,1,0,0,0,0,0,30,11,120,3558,6688,0,6688,0,123,2614,1544,64,615,0,1891,0,2715,4849,4849,2138,279,2610,0,0,4259,721,21,742,3517,3079,0,3079,0,0,0,0,6755,6013,0,50,692,0,330,16,16,36,-13,-13,375,0,413,0,944,97,0,1043,1043,137,137,481,563,1044,4555,531,2000
